timestamp,price_per_kWh
2026-08-26 00:00:00-07:00,0.06025779
2026-08-26 00:15:00-07:00,0.046778
2026-08-26 00:30:00-07:00,0.046045140000000005
2026-08-26 00:45:00-07:00,0.04089454
2026-08-26 01:00:00-07:00,0.05031279
2026-08-26 01:15:00-07:00,0.09215938
2026-08-26 01:30:00-07:00,0.050210859999999996
2026-08-26 01:45:00-07:00,0.04512981
2026-08-26 02:00:00-07:00,0.049912410000000004
2026-08-26 02:15:00-07:00,0.04757741
2026-08-26 02:30:00-07:00,0.045521479999999996
2026-08-26 02:45:00-07:00,0.04410615
2026-08-26 03:00:00-07:00,0.04548778
2026-08-26 03:15:00-07:00,0.04541534999999999
2026-08-26 03:30:00-07:00,0.05174788
2026-08-26 03:45:00-07:00,0.0472955
2026-08-26 04:00:00-07:00,0.04897569
2026-08-26 04:15:00-07:00,0.050884500000000006
2026-08-26 04:30:00-07:00,0.05296725
2026-08-26 04:45:00-07:00,0.05006456
2026-08-26 05:00:00-07:00,0.04565038
2026-08-26 05:15:00-07:00,0.04683804
2026-08-26 05:30:00-07:00,0.051160989999999996
2026-08-26 05:45:00-07:00,0.05900866
2026-08-26 06:00:00-07:00,0.05914631
2026-08-26 06:15:00-07:00,0.07223212999999999
2026-08-26 06:30:00-07:00,0.07494642
2026-08-26 06:45:00-07:00,0.07362371000000001
2026-08-26 07:00:00-07:00,0.07389379
2026-08-26 07:15:00-07:00,0.058541499999999996
2026-08-26 07:30:00-07:00,0.04765726
2026-08-26 07:45:00-07:00,0.04270125
2026-08-26 08:00:00-07:00,0.05055434
2026-08-26 08:15:00-07:00,0.05208596
2026-08-26 08:30:00-07:00,0.04868322
2026-08-26 08:45:00-07:00,0.049467080000000004
2026-08-26 09:00:00-07:00,0.04935169
2026-08-26 09:15:00-07:00,0.045196599999999996
2026-08-26 09:30:00-07:00,0.04189581
2026-08-26 09:45:00-07:00,0.04104396
2026-08-26 10:00:00-07:00,0.04092248
2026-08-26 10:15:00-07:00,0.03965869
2026-08-26 10:30:00-07:00,0.03809814
2026-08-26 10:45:00-07:00,0.03801223
2026-08-26 11:00:00-07:00,0.03877075
2026-08-26 11:15:00-07:00,0.04152272
2026-08-26 11:30:00-07:00,0.04191133
2026-08-26 11:45:00-07:00,0.043011299999999995
2026-08-26 12:00:00-07:00,0.046262479999999995
2026-08-26 12:15:00-07:00,0.05948982
2026-08-26 12:30:00-07:00,0.061260339999999996
2026-08-26 12:45:00-07:00,0.07015063
2026-08-26 13:00:00-07:00,0.06680167000000001
2026-08-26 13:15:00-07:00,0.06312541
2026-08-26 13:30:00-07:00,0.06925495
2026-08-26 13:45:00-07:00,0.06960657
2026-08-26 14:00:00-07:00,0.06310139000000001
2026-08-26 14:15:00-07:00,0.06261599
2026-08-26 14:30:00-07:00,0.06794879000000001
2026-08-26 14:45:00-07:00,0.08138429999999999
2026-08-26 15:00:00-07:00,0.05758998
2026-08-26 15:15:00-07:00,0.055286760000000004
2026-08-26 15:30:00-07:00,0.07250386
2026-08-26 15:45:00-07:00,0.07250386
2026-08-26 16:00:00-07:00,0.05769014
2026-08-26 16:15:00-07:00,0.06768669
2026-08-26 16:30:00-07:00,0.07073454
2026-08-26 16:45:00-07:00,0.07657038
2026-08-26 17:00:00-07:00,0.05571071
2026-08-26 17:15:00-07:00,0.06088186
2026-08-26 17:30:00-07:00,0.06895039
2026-08-26 17:45:00-07:00,0.07179152999999999
2026-08-26 18:00:00-07:00,0.06193038
2026-08-26 18:15:00-07:00,0.07045706
2026-08-26 18:30:00-07:00,0.07417544
2026-08-26 18:45:00-07:00,0.16666562
2026-08-26 19:00:00-07:00,0.08933666
2026-08-26 19:15:00-07:00,0.08111111
2026-08-26 19:30:00-07:00,0.10345442
2026-08-26 19:45:00-07:00,0.07270012
2026-08-26 20:00:00-07:00,0.07147454
2026-08-26 20:15:00-07:00,0.058770699999999995
2026-08-26 20:30:00-07:00,0.05706613
2026-08-26 20:45:00-07:00,0.06824619
2026-08-26 21:00:00-07:00,0.07916793
2026-08-26 21:15:00-07:00,0.09821339999999999
2026-08-26 21:30:00-07:00,0.08365188999999999
2026-08-26 21:45:00-07:00,0.0779079
2026-08-26 22:00:00-07:00,0.07339861
2026-08-26 22:15:00-07:00,0.06415269000000001
2026-08-26 22:30:00-07:00,0.05317571
2026-08-26 22:45:00-07:00,0.04648324
2026-08-26 23:00:00-07:00,0.05076074
2026-08-26 23:15:00-07:00,0.04070728
2026-08-26 23:30:00-07:00,0.04296722
2026-08-26 23:45:00-07:00,0.03733161
