timestamp,price_per_kWh
2026-08-21 00:00:00-07:00,0.045030970000000003
2026-08-21 00:15:00-07:00,0.04426944
2026-08-21 00:30:00-07:00,0.04581793
2026-08-21 00:45:00-07:00,0.04184533
2026-08-21 01:00:00-07:00,0.051456209999999995
2026-08-21 01:15:00-07:00,0.05109748
2026-08-21 01:30:00-07:00,0.04757978
2026-08-21 01:45:00-07:00,0.04648764
2026-08-21 02:00:00-07:00,0.045900750000000004
2026-08-21 02:15:00-07:00,0.04923595
2026-08-21 02:30:00-07:00,0.04189273
2026-08-21 02:45:00-07:00,0.04043338
2026-08-21 03:00:00-07:00,0.049531660000000005
2026-08-21 03:15:00-07:00,0.048788
2026-08-21 03:30:00-07:00,0.04627064
2026-08-21 03:45:00-07:00,0.044856650000000005
2026-08-21 04:00:00-07:00,0.039150660000000004
2026-08-21 04:15:00-07:00,0.03924537
2026-08-21 04:30:00-07:00,0.03951943
2026-08-21 04:45:00-07:00,0.04171344
2026-08-21 05:00:00-07:00,0.0399739
2026-08-21 05:15:00-07:00,0.041524769999999996
2026-08-21 05:30:00-07:00,0.04290834
2026-08-21 05:45:00-07:00,0.04532651
2026-08-21 06:00:00-07:00,0.04599161
2026-08-21 06:15:00-07:00,0.056664740000000005
2026-08-21 06:30:00-07:00,0.07292555
2026-08-21 06:45:00-07:00,0.06685117
2026-08-21 07:00:00-07:00,0.06806835
2026-08-21 07:15:00-07:00,0.05432404
2026-08-21 07:30:00-07:00,0.04511573
2026-08-21 07:45:00-07:00,0.040618839999999996
2026-08-21 08:00:00-07:00,0.0459258
2026-08-21 08:15:00-07:00,0.04269758
2026-08-21 08:30:00-07:00,0.039514940000000005
2026-08-21 08:45:00-07:00,0.03544333
2026-08-21 09:00:00-07:00,0.04931741
2026-08-21 09:15:00-07:00,0.04422795
2026-08-21 09:30:00-07:00,0.03938553
2026-08-21 09:45:00-07:00,0.03101568
2026-08-21 10:00:00-07:00,0.03352538
2026-08-21 10:15:00-07:00,0.03604831
2026-08-21 10:30:00-07:00,0.03395087
2026-08-21 10:45:00-07:00,0.03326581
2026-08-21 11:00:00-07:00,0.035089440000000006
2026-08-21 11:15:00-07:00,0.03590215
2026-08-21 11:30:00-07:00,0.03458505
2026-08-21 11:45:00-07:00,0.033064010000000005
2026-08-21 12:00:00-07:00,0.029151569999999998
2026-08-21 12:15:00-07:00,0.02921304
2026-08-21 12:30:00-07:00,0.028405180000000002
2026-08-21 12:45:00-07:00,0.02881503
2026-08-21 13:00:00-07:00,0.025622810000000003
2026-08-21 13:15:00-07:00,0.028035150000000002
2026-08-21 13:30:00-07:00,0.02842392
2026-08-21 13:45:00-07:00,0.0308598
2026-08-21 14:00:00-07:00,0.03059025
2026-08-21 14:15:00-07:00,0.03154004
2026-08-21 14:30:00-07:00,0.03198833
2026-08-21 14:45:00-07:00,0.034132829999999996
2026-08-21 15:00:00-07:00,0.02818354
2026-08-21 15:15:00-07:00,0.02960336
2026-08-21 15:30:00-07:00,0.03119216
2026-08-21 15:45:00-07:00,0.03039435
2026-08-21 16:00:00-07:00,0.02883885
2026-08-21 16:15:00-07:00,0.03146637
2026-08-21 16:30:00-07:00,0.034051160000000004
2026-08-21 16:45:00-07:00,0.03806084
2026-08-21 17:00:00-07:00,0.03590748
2026-08-21 17:15:00-07:00,0.044339239999999995
2026-08-21 17:30:00-07:00,0.05254783
2026-08-21 17:45:00-07:00,0.06857421999999999
2026-08-21 18:00:00-07:00,0.05217987
2026-08-21 18:15:00-07:00,0.05814391
2026-08-21 18:30:00-07:00,0.07144291
2026-08-21 18:45:00-07:00,0.09075520000000001
2026-08-21 19:00:00-07:00,0.08197928
2026-08-21 19:15:00-07:00,0.07981143
2026-08-21 19:30:00-07:00,0.08250813
2026-08-21 19:45:00-07:00,0.06977008
2026-08-21 20:00:00-07:00,0.05308788
2026-08-21 20:15:00-07:00,0.06420624
2026-08-21 20:30:00-07:00,0.05538205
2026-08-21 20:45:00-07:00,0.039581279999999996
2026-08-21 21:00:00-07:00,0.05386283
2026-08-21 21:15:00-07:00,0.06161527
2026-08-21 21:30:00-07:00,0.04449589
2026-08-21 21:45:00-07:00,0.04234164
2026-08-21 22:00:00-07:00,0.03904491
2026-08-21 22:15:00-07:00,0.04190426999999999
2026-08-21 22:30:00-07:00,0.03990269
2026-08-21 22:45:00-07:00,0.039026029999999996
2026-08-21 23:00:00-07:00,0.03769674
2026-08-21 23:15:00-07:00,0.03700191
2026-08-21 23:30:00-07:00,0.03687448
2026-08-21 23:45:00-07:00,0.0386794
